B,num_digits,density,trial,x,y,x_support_size,y_support_size,raw_support_size,final_support_size,size_Sx,size_Sy,size_sumset,max_representation_count,additive_energy,support_density_x,support_density_y,diameter_x,diameter_y,raw_mass_total,max_raw_mass,diagonal_mass_entropy,diagonal_mass_concentration,carry_mass,carry_count,carry_depth,carry_entropy,carry_amplification_ratio,max_carry_cascade_length,value_weighted_carry,normalized_value_weighted_carry
16,8,0.5,19,3806335219,2852926982,6,6,15,16,6,6,15,5,106,0.75,0.75,7,7,2303,360,3.558849518795757,0.15631784628745116,145,15,15,3.552386596405057,0.06296135475466783,15,11151864812585489680,1.0269511989347295
16,8,0.7,0,1077099408,1089867022,6,5,13,14,6,5,13,4,82,0.8571428571428571,0.625,6,7,1716,278,3.4544800200636305,0.16200466200466201,109,13,15,3.4455082170966382,0.06351981351981352,12,1171580779466761984,0.9980284910632471
16,8,0.7,1,4068524818,1348956432,7,6,14,15,7,6,14,5,154,0.875,0.8571428571428571,7,6,1161,227,3.3139316955153366,0.19552110249784668,71,12,15,3.280050769044388,0.0611541774332472,12,4722277751738925056,0.8604321605843819
16,8,0.7,2,1040912544,614542962,5,8,14,13,5,8,14,5,140,0.7142857142857143,1.0,6,7,1638,284,3.42948381642627,0.17338217338217338,102,13,14,3.381690133027402,0.06227106227106227,13,174036250183418112,0.27206534488632134
16,8,0.7,3,3490556272,1082167296,5,3,10,12,5,3,10,2,25,0.7142857142857143,0.6,6,4,1092,189,3.195642598114269,0.17307692307692307,67,10,15,3.165596005037675,0.06135531135531135,9,3486816889058885632,0.9230815956226991
16,8,0.7,4,2500067328,3320852480,3,4,7,8,3,4,7,2,22,0.75,0.8,3,4,630,160,2.583004785447603,0.25396825396825395,38,6,15,2.4866479920160387,0.06031746031746032,6,8621917186228748288,1.03849057383071
16,8,0.7,5,4283473949,1799356669,6,5,15,15,6,5,15,4,76,0.75,0.625,7,7,2891,509,3.607728632014113,0.17606364579730197,184,15,15,3.601476260126663,0.06364579730197163,15,8144576662656785824,1.0567083220934108
16,8,0.7,6,3588586080,637796590,7,5,14,14,7,5,14,4,99,1.0,0.625,6,7,2400,316,3.5518443062782965,0.13166666666666665,153,14,15,3.5286086960402114,0.06375,14,1533837645761733888,0.6701527923895343
16,8,0.7,7,846208250,3108038664,7,6,15,15,7,6,15,5,144,0.875,0.75,7,7,2700,391,3.6149934913940283,0.1448148148148148,172,15,15,3.592345992807295,0.0637037037037037,15,2550267368191407952,0.9696657278291992
16,8,0.7,8,1540464848,4030615637,6,6,14,14,6,6,14,5,118,0.8571428571428571,0.75,6,7,2491,368,3.5854828453767547,0.14773183460457648,160,14,15,3.577808218105346,0.06423123243677238,14,6618480964344693760,1.0659458573713587
16,8,0.7,9,2223064192,1074233357,7,4,14,13,7,4,14,3,68,1.0,0.5,6,7,1184,192,3.585663864155323,0.16216216216216217,74,14,15,3.579152097084869,0.0625,14,2388163966562153984,1.0000310946289819
16,8,0.7,10,702398011,4026630081,8,6,15,15,8,6,15,6,198,1.0,0.75,7,7,3876,572,3.6203183989511065,0.1475748194014448,251,14,15,3.6031223953156903,0.06475748194014448,14,3016820723875567616,1.066656283487733
16,8,0.7,11,2006246016,3933829646,7,7,14,14,7,7,14,6,219,1.0,0.875,6,7,3621,436,3.6017894546784417,0.1204087268710301,234,14,15,3.602523300325439,0.06462303231151616,14,7787510719739668224,0.9867313377281278
16,8,0.7,12,1919819779,990900160,6,6,14,14,6,6,14,5,118,0.75,0.8571428571428571,7,6,2380,408,3.3402204267833313,0.17142857142857143,151,14,15,3.2929840577324367,0.0634453781512605,14,1531014658675319296,0.8048018918938948
16,8,0.7,13,3736887584,3899334096,7,7,13,14,7,7,13,7,231,1.0,1.0,6,6,3894,566,3.4282470941214065,0.145351823317925,251,13,15,3.4005332855272883,0.06445814072932717,13,15389027991104393216,1.0561137795593525
16,8,0.7,14,3222159367,2920220427,4,5,13,16,4,5,13,3,36,0.5,0.625,7,7,2109,320,3.4471676059727323,0.15173067804646753,133,14,15,3.4661485895266853,0.06306306306306306,13,9954355893149773888,1.0579143608492074
16,8,0.7,15,1354760195,2325743455,3,6,13,15,3,6,13,3,30,0.375,0.75,7,7,1100,210,3.3072276319601555,0.19090909090909092,66,13,15,3.2829332016444814,0.06,10,2564644043648667936,0.8139596210990971
16,8,0.7,16,2894086181,3221890608,6,5,14,13,6,5,14,4,80,0.75,0.7142857142857143,7,6,1353,188,3.5088847993807457,0.13895048041389504,84,13,15,3.4486581876669384,0.06208425720620843,13,9901105073457537024,1.0618457154722512
16,8,0.7,17,3494166278,582970102,6,8,15,15,6,8,15,6,198,0.75,1.0,7,7,3551,484,3.552979894110159,0.136299633905942,228,15,15,3.5316713682306196,0.06420726555899746,15,1345930740920325408,0.6607434432236862
16,8,0.7,18,1886642256,1879071904,5,4,12,13,5,4,12,3,40,0.7142857142857143,0.5714285714285714,6,6,1224,198,3.355659597571223,0.16176470588235295,75,12,15,3.321524882627661,0.061274509803921566,11,3472703670152540160,0.9795684067758221
16,8,0.7,19,3221270130,3358494561,5,8,15,16,5,8,15,5,136,0.625,1.0,7,7,2970,428,3.5247681659514116,0.1441077441077441,191,14,15,3.5168205834970583,0.0643097643097643,14,10821037483772170496,1.0002236212248363
16,8,1.0,0,2229351483,3999378849,8,8,15,15,8,8,15,8,344,1.0,1.0,7,7,3312,463,3.691402958794735,0.13979468599033817,214,14,15,3.665221801460755,0.0646135265700483,14,8953441655135713024,1.004196993965495
16,8,1.0,1,2488233555,1487581041,8,8,15,15,8,8,15,8,344,1.0,1.0,7,7,3960,531,3.4837702675296747,0.1340909090909091,256,14,15,3.4569920055141936,0.06464646464646465,14,3936570705867264256,1.0635215127727073
16,8,1.0,2,3550823062,3924733595,8,8,15,16,8,8,15,8,344,1.0,1.0,7,7,4940,609,3.735488650661432,0.12327935222672065,321,15,15,3.7314261641072437,0.06497975708502024,15,14738824009902770496,1.0576052997743042
16,8,1.0,3,3016029574,3032061791,8,8,15,15,8,8,15,8,344,1.0,1.0,7,7,4544,588,3.6965390830124507,0.12940140845070422,294,15,15,3.6809231106948226,0.06470070422535211,15,8512061920948758864,0.9308101938832419
16,8,1.0,4,4103054278,362418758,8,8,15,16,8,8,15,8,344,1.0,1.0,7,7,2774,343,3.6262813101722045,0.1236481614996395,177,15,15,3.618527372771631,0.06380677721701514,15,1567241083104417312,1.053944829768899
16,8,1.0,5,3911639659,4218058359,8,8,15,16,8,8,15,8,344,1.0,1.0,7,7,4416,598,3.743323720372891,0.13541666666666666,284,15,15,3.7327504353295886,0.06431159420289854,15,17507474066418599744,1.061089621938299
16,8,1.0,6,412278381,3675841986,8,8,15,13,8,8,15,8,344,1.0,1.0,7,7,4356,577,3.5841795008090993,0.13246097337006427,284,15,15,3.57497056046303,0.06519742883379247,15,1791117590316886544,1.1818890339417367
16,8,1.0,7,2016016293,3832376440,8,8,15,16,8,8,15,8,344,1.0,1.0,7,7,4410,537,3.6564221598238196,0.12176870748299319,286,15,15,3.6444830468064158,0.06485260770975057,15,7603126569403729696,0.9840791287090664
16,8,1.0,8,304233863,731155060,8,8,15,15,8,8,15,8,344,1.0,1.0,7,7,2090,285,3.4473043122534355,0.13636363636363635,131,14,14,3.416461196716941,0.06267942583732057,14,81988396499580176,0.3685830427248903
16,8,1.0,9,2786752607,3340559054,8,8,15,14,8,8,15,8,344,1.0,1.0,7,7,4588,661,3.726297431243689,0.1440714908456844,300,15,15,3.7309945093148222,0.06538796861377506,15,9899637507373064400,1.0634124065056965
16,8,1.0,10,1571275238,326364713,8,8,15,15,8,8,15,8,344,1.0,1.0,7,7,3604,522,3.514598767811758,0.14483906770255273,233,14,14,3.4903011452643855,0.0646503884572697,14,169441326988298288,0.330418139471524
16,8,1.0,11,4074853805,745031354,8,8,15,16,8,8,15,8,344,1.0,1.0,7,7,3835,476,3.7428728020483164,0.1241199478487614,247,15,15,3.744569431392197,0.06440677966101695,15,3221151877332664192,1.061022564995924
16,8,1.0,12,965521001,618997530,8,8,15,14,8,8,15,8,344,1.0,1.0,7,7,3195,407,3.589740226705959,0.12738654147104853,205,14,14,3.562831032695693,0.06416275430359937,14,175084636683883600,0.29295262828581314
16,8,1.0,13,3148008148,3784044214,8,8,15,15,8,8,15,8,344,1.0,1.0,7,7,5767,725,3.649308518044639,0.12571527657360845,377,15,15,3.6371013207356597,0.0653719438182764,15,12399353277922936592,1.040895147607465
16,8,1.0,14,1198763509,2495402670,8,8,15,16,8,8,15,8,344,1.0,1.0,7,7,4800,645,3.6335190395000696,0.134375,313,15,15,3.6231368144562923,0.06520833333333333,15,2710440365018148928,0.9060782524180591
16,8,1.0,15,1502124485,890547273,8,8,15,15,8,8,15,8,344,1.0,1.0,7,7,3120,377,3.5803422613655207,0.12083333333333333,202,15,15,3.5631625652076693,0.06474358974358975,15,1393514966518384672,1.04171455938281
16,8,1.0,16,2133510376,4158882372,8,8,15,15,8,8,15,8,344,1.0,1.0,7,7,4332,538,3.648483553083854,0.12419205909510618,281,15,15,3.638211455756234,0.06486611265004617,15,9447340721011647776,1.0647267911454585
16,8,1.0,17,592546105,2712103593,8,8,15,13,8,8,15,8,344,1.0,1.0,7,7,2520,343,3.63458757334158,0.1361111111111111,163,15,15,3.618371745311757,0.06468253968253969,15,1316384760479668048,0.8191330031159322
16,8,1.0,18,2297602326,1178285375,8,8,15,15,8,8,15,8,344,1.0,1.0,7,7,2550,368,3.6290635334504016,0.14431372549019608,166,15,15,3.619694810382981,0.06509803921568627,15,2710872139671220816,1.001344887483137
16,8,1.0,19,523834822,2142222463,8,8,15,14,8,8,15,8,344,1.0,1.0,7,7,4576,614,3.6618529710260184,0.13417832167832167,299,14,14,3.642518778641362,0.06534090909090909,14,658592164698054224,0.5868912380622461
16,16,0.2,0,16203951459279175872,8087901980803989504,4,3,10,12,4,3,10,2,16,0.26666666666666666,0.75,14,3,1008,196,2.9167165306350404,0.19444444444444445,61,8,31,2.820838109037381,0.060515873015873016,4,128417102849859578078103427254411329536,0.9798645705933161
16,16,0.2,1,14987979697328021648,2350879019076946688,4,6,18,24,4,6,18,3,38,0.26666666666666666,0.42857142857142855,14,13,1444,167,3.7973327935174845,0.11565096952908588,86,17,31,3.7636931805268317,0.05955678670360111,5,21932262106238794074154188745768042496,0.6224579974512606
16,16,0.2,2,2305843009213697024,6918654927547924480,2,2,4,5,2,2,4,1,4,0.14285714285714285,0.5,13,3,140,72,1.562623373036996,0.5142857142857142,7,2,18,0.9852281360342515,0.05,1,18892924695992401395712,1.1842619823942988e-15
16,16,0.2,3,2310065133864394752,4638707616191873024,3,3,8,11,3,3,8,2,11,0.23076923076923078,0.25,12,11,378,120,2.5191713039066626,0.31746031746031744,19,5,28,2.141821596022348,0.05026455026455026,1,15678302623775923000499317950644224,0.0014631128293417436
16,16,0.2,4,7921831744712474639,4611690416473899008,5,2,10,15,5,2,10,1,10,0.3125,0.3333333333333333,15,5,472,60,3.254821182289124,0.1271186440677966,24,10,31,3.2295739585136225,0.05084745762711865,3,25504586492787935855772224680963866624,0.698123934055597
16,16,0.2,5,16140901064646852608,15042023305179561984,2,4,8,13,2,4,8,1,8,0.2,0.36363636363636365,9,10,897,182,2.901421907391448,0.2028985507246377,53,8,31,2.8892355367590943,0.059085841694537344,3,234774903631335330412264826808804835328,0.9669803262708611
16,16,0.2,6,16140901086121717767,9223372861488497408,5,3,13,21,5,3,13,2,19,0.3125,0.21428571428571427,15,13,966,168,3.3742079795123887,0.17391304347826086,56,13,31,3.3149622469234163,0.057971014492753624,3,148873548364111100307614518034972020736,0.999999995475394
16,16,0.2,7,6269098642229952525,14037720081614503936,4,5,18,23,4,5,18,2,24,0.25,0.5,15,9,1380,169,3.959196363886454,0.12246376811594203,82,17,31,3.928909365860619,0.059420289855072465,6,93488283822683938489306936306284101632,1.0623203621249973
16,16,0.2,8,12745186979822460928,10439344692159053824,5,3,13,20,5,3,13,2,19,0.38461538461538464,0.42857142857142855,12,6,1462,280,3.492858151683337,0.19151846785225718,90,14,31,3.5249769957782267,0.06155950752393981,5,130351323880720464337612649829236736000,0.9797065181825825
16,16,0.2,9,9511602413191038720,6917529079180689408,4,2,8,13,4,2,8,1,8,0.2857142857142857,0.25,13,7,540,132,2.8350120210158916,0.24444444444444444,32,8,31,2.792837797403416,0.05925925925925926,3,65132172284923082822538940825764626432,0.9898989899738563
16,16,0.2,10,1202461100742803536,6980579422424289294,4,4,14,22,4,4,14,2,20,0.26666666666666666,0.25,14,15,1209,196,3.379125512877178,0.1621174524400331,71,12,29,3.3057094932148257,0.058726220016542596,4,418304417227645709212067740754379776,0.049834481268528824
16,16,0.2,11,9223372084099416064,5791629189521080320,2,4,8,11,2,4,8,1,8,0.25,0.36363636363636365,7,10,285,66,2.7638778504108017,0.23157894736842105,15,6,31,2.4729055953200563,0.05263157894736842,2,42784526353268750054427632063175720960,0.8009331168386801
16,16,0.2,12,10376299044925341696,1400634877375729664,4,6,16,18,4,6,16,3,42,0.4444444444444444,0.46153846153846156,8,12,924,131,3.5525858714147645,0.14177489177489178,52,13,30,3.3709122583378757,0.05627705627705628,3,1578621932061795180421127207190003712,0.10862022949659242
16,16,0.2,13,10376328756435353600,12610082256257548288,4,5,15,18,4,5,15,3,32,0.4444444444444444,0.45454545454545453,8,10,860,161,3.464406887364735,0.1872093023255814,49,13,31,3.2758657842350494,0.056976744186046514,4,138240097373807237076547691912001224704,1.0565070230916156
16,16,0.2,14,1153044649959690240,17293822603478175232,5,4,17,20,5,4,17,2,26,0.38461538461538464,0.2857142857142857,12,13,780,105,3.6919388737863574,0.1346153846153846,42,14,27,3.480323076974042,0.05384615384615385,6,1947111967599000743169374124244992,9.764585248147155e-05
16,16,0.2,15,5764607548814524464,1152921531450421264,4,5,15,21,4,5,15,3,32,0.26666666666666666,0.3333333333333333,14,14,456,82,3.5642433689509283,0.17982456140350878,22,11,24,3.2610439833372844,0.04824561403508772,3,163408236910365946922178445312,2.4586938116426764e-08
16,16,0.2,16,11096884875003736064,14988264333404799216,4,5,16,22,4,5,16,3,30,0.3076923076923077,0.3333333333333333,12,14,1584,217,3.5595470357889107,0.1369949494949495,95,14,31,3.474258056748205,0.05997474747474747,3,159507948951819959077352958809341952000,0.9590249512211206
16,16,0.2,17,2310065164096897024,6976075831387160583,4,5,15,24,4,5,15,2,30,0.4,0.3125,9,15,1122,195,3.5134422458495993,0.17379679144385027,63,13,29,3.3696937175501507,0.05614973262032086,3,109281784234523826878122944708476928,0.006781290562554568
16,16,0.2,18,13997187641868476416,13835070149923701248,5,4,18,22,5,4,18,2,24,0.38461538461538464,0.2857142857142857,12,13,1748,220,3.6869171213506435,0.12585812356979406,105,17,31,3.6051915787706506,0.060068649885583525,4,192987453323615150013536083216611409920,0.9965679706225957
16,16,0.2,19,3458764513820541088,2337456854730276960,2,5,9,16,2,5,9,2,12,0.13333333333333333,0.3333333333333333,14,14,390,100,2.8559932917373336,0.2564102564102564,20,7,29,2.5709505944546684,0.05128205128205128,1,83078017387158065207002167102156800,0.010275939197727095
16,16,0.5,0,2810440300148821299,6260070967316381702,9,11,30,27,9,11,30,8,421,0.5625,0.6875,15,15,5313,482,4.492112182411133,0.09072087332956898,341,28,30,4.457100520894125,0.06418219461697723,25,4352629726717159842018339490837315856,0.24739909282274702
16,16,0.5,1,9439544819237847424,8070644046295466128,6,4,20,22,6,4,20,2,32,0.4,0.26666666666666666,14,14,952,170,3.57438108302923,0.17857142857142858,51,11,31,3.19292388454501,0.05357142857142857,2,65133834951054424384104640538426228736,0.8549631631967948
16,16,0.5,2,13835058101033632247,3462709568956588032,7,7,24,26,7,7,24,4,121,0.4375,0.5384615384615384,15,12,3534,387,4.327075808305418,0.10950764006791172,223,24,31,4.330341743682917,0.06310130164119977,21,42587279971105338444566840726716284928,0.8889612867752548
16,16,0.5,3,7282320999922073600,3458764516505076480,9,5,22,23,9,5,22,4,109,0.75,0.35714285714285715,11,13,1950,283,4.033939246888114,0.14512820512820512,119,20,31,3.9466333267172966,0.06102564102564102,19,21267649389655586716035354910527586304,0.844361997748591
16,16,0.5,4,14989228606004527876,7417798085687902368,8,9,28,31,8,9,28,5,234,0.5,0.6,15,14,3588,275,4.605686120799534,0.07664437012263099,223,28,31,4.575997669099975,0.062151616499442584,26,113994413046653559228833425971226935808,1.0252488149502677
16,16,0.5,5,13980615459562639872,16158918555920826460,10,9,29,28,10,9,29,6,360,0.7142857142857143,0.5625,13,15,3960,365,4.5072092019934225,0.09217171717171717,248,29,31,4.479144793076148,0.06262626262626263,29,214276401858215554532957502883026833408,0.9484965652674834
16,16,0.5,6,14961520975982628356,5444851952293576710,9,7,27,32,9,7,27,5,187,0.5625,0.4375,15,15,5160,518,4.436015180284283,0.1003875968992248,329,27,31,4.425241687668726,0.06375968992248061,18,82829811836143089424314512156637810704,1.0167749857846127
16,16,0.5,7,6917625786140739280,2030967163904851968,8,9,26,25,8,9,26,6,260,0.5333333333333333,0.75,14,11,3465,380,4.345611498458754,0.10966810966810966,217,24,30,4.308141970214261,0.06262626262626263,20,5427040924609287119532747483284242432,0.3862808067762189
16,16,0.5,8,4679451122829205232,14627708603407056512,8,9,29,30,8,9,29,5,220,0.5333333333333333,0.6,14,14,8464,629,4.61740294770351,0.07431474480151229,547,29,31,4.614094686382996,0.06462665406427222,29,68759563047018706581030011618765074432,1.0045276434567425
16,16,0.5,9,17303120040770404353,6976371878902402820,7,11,28,29,7,11,28,6,273,0.4375,0.6875,15,15,3135,403,4.238406925999381,0.12854864433811802,193,22,31,4.131121772558294,0.06156299840510367,20,107424409293080863977367627071087443968,0.889915827053017
16,16,0.5,10,18433474119413530630,14987980537330073700,7,8,27,30,7,8,27,5,156,0.4375,0.5,15,15,5100,427,4.409719278884333,0.08372549019607843,323,27,31,4.381296691416314,0.06333333333333334,21,271997050888849013297123732232643543568,0.9844958306780291
16,16,0.5,11,15029638320309141510,4612537087997018126,7,9,26,29,7,9,26,6,195,0.4375,0.5625,15,15,3360,328,4.31772694838017,0.09761904761904762,210,25,31,4.313645347569319,0.0625,18,63984800886813588442196928762449428560,0.9229717785757634
16,16,0.5,12,1171009845306851334,6845471489441923217,7,6,27,27,7,6,27,4,82,0.4375,0.375,15,15,1128,168,4.314837614161092,0.14893617021276595,62,22,30,4.1840575045505135,0.0549645390070922,8,1428292673084695246918798503789462272,0.17817767839020396
16,16,0.5,13,12709164745521378307,13114482664662892560,8,5,26,25,8,5,26,3,74,0.5,0.3333333333333333,15,14,1560,202,4.21670313416426,0.1294871794871795,92,21,31,4.065589483092795,0.05897435897435897,12,154533229121990396445038725792249413632,0.9271579081277012
16,16,0.5,14,10403323820915843312,10376586192497626262,10,12,28,30,10,12,28,9,672,0.6666666666666666,0.75,14,15,7084,540,4.562478691583237,0.07622811970638058,457,27,31,4.542125742718914,0.06451157538114059,25,106587685124311438748876649008391423232,0.9873711094413502
16,16,0.5,15,11591646474707937804,6071116867848634368,12,6,23,25,12,6,23,6,272,0.75,0.6,15,9,6192,551,4.253476074083107,0.08898578811369509,400,23,31,4.2547904725806225,0.06459948320413436,20,67091223662428279804190385851041054720,0.9533491693005598
16,16,0.5,16,4543094634796065024,2365516298063973120,7,8,26,25,7,8,26,4,152,0.5,0.5714285714285714,13,13,3240,367,4.265439918743606,0.11327160493827161,204,22,30,4.2201554736239935,0.06296296296296296,20,2982217449822493050861818420190511104,0.27749910002643713
16,16,0.5,17,8647966815714042702,6201187371225829568,8,10,30,31,8,10,30,6,256,0.5,0.6666666666666666,15,14,6441,475,4.723018533056153,0.07374631268436578,412,30,31,4.724031174700299,0.063965222791492,30,49476294121890588473239856503043471872,0.922589046755212
16,16,0.5,18,13393810982605684992,14578257744484044034,8,9,27,27,8,9,27,5,236,0.5714285714285714,0.5625,13,15,5688,477,4.461636378874361,0.08386075949367089,365,25,31,4.434939853982162,0.06417018284106892,18,211746240313593722744416846599988183040,1.084440972608861
16,16,0.5,19,4196106769581211664,10436136662102155264,8,9,25,26,8,9,25,5,256,0.5333333333333333,0.6923076923076923,14,12,4661,429,4.242948082312218,0.09204033469212615,297,22,31,4.199582204322984,0.06372023170993349,20,49679018940198151545020138265973358592,1.1344535617734528
16,16,0.7,0,7476029307357038371,5482182709883766056,13,13,31,31,13,13,31,11,1149,0.8125,0.8125,15,15,7826,521,4.622335524890638,0.06657296192179914,505,31,31,4.595123648315847,0.0645284947610529,31,30050308290763450026395360780624150800,0.7332033339019784
16,16,0.7,1,6120624994180962767,11531161877682370893,13,13,31,31,13,13,31,11,1187,0.8125,0.8125,15,15,15006,950,4.694067806347166,0.06330801012928162,982,31,31,4.688812963304963,0.06544049047047848,31,68553576383714474552362230634131504832,0.9713176403385286
16,16,0.7,2,14114374414289422467,12034604088428644531,15,12,31,28,15,12,31,11,1314,0.9375,0.75,15,15,10647,815,4.70423044737801,0.07654738423969193,692,30,31,4.688439212784593,0.06499483422560345,30,159059110144487048164345341547851383552,0.9364079821985316
16,16,0.7,3,2701632972972414543,2982860933294984448,12,10,29,24,12,10,29,8,616,0.75,0.7142857142857143,15,13,5859,566,4.591744580429864,0.09660351595835467,382,28,30,4.596932782927303,0.06519883939238778,28,3125004548879687156152737187853811712,0.3877852620609852
16,16,0.7,4,18172143258669050272,10592699267598322578,13,13,30,29,13,13,30,11,1231,0.8666666666666667,0.8125,14,15,12096,826,4.639914155109128,0.06828703703703703,788,30,31,4.633021056356047,0.06514550264550265,30,203715028370201255108209606840846999808,1.058303601971098
16,16,0.7,5,2031136662473471107,9667574775979376644,11,11,31,29,11,11,31,9,621,0.6875,0.6875,15,15,6478,521,4.559897956930991,0.08042605742513122,414,29,30,4.520718847532204,0.063908613769682,29,8492191062191471632888081485432820224,0.4324770553707223
16,16,0.7,6,12253364123706851529,3931783397102276873,12,11,31,30,12,11,31,9,728,0.75,0.6875,15,15,9462,729,4.646804186067488,0.07704502219403932,617,31,31,4.639724884684253,0.06520820122595646,31,51304127617978528578003767432719832912,1.0648964603818443
16,16,0.7,7,17104760532790698116,16199659075750117384,14,11,30,29,14,11,30,10,1052,0.875,0.6875,15,15,8084,511,4.730906547507334,0.0632112815437902,523,30,31,4.731531892334945,0.06469569520039585,28,293906307750908448155216204811166155808,1.0606840388078769
16,16,0.7,8,12732468658249445616,17342694284788672261,9,11,28,29,9,11,28,6,431,0.6,0.6875,14,15,8736,586,4.63562982276987,0.06707875457875458,568,29,31,4.645494371701826,0.06501831501831502,28,215489046732675091964838472782524843008,0.9758790970449951
16,16,0.7,9,6929920148963433216,6776857510718519056,11,11,28,27,11,11,28,8,653,0.7857142857142857,0.7333333333333333,13,14,8736,677,4.5044471767657805,0.07749542124542125,568,27,31,4.492776880342107,0.06501831501831502,27,49320514993688895703666989878207315968,1.0501975916553747
16,16,0.7,10,3954308269380012037,8135700708861210880,12,10,29,29,12,10,29,8,650,0.75,0.7142857142857143,15,13,9700,744,4.477052524547587,0.07670103092783505,631,27,31,4.459545586890373,0.06505154639175258,26,26046519962434965016480460292659347456,0.8096255767621048
16,16,0.7,11,16406655237072752791,7713024513597967872,11,11,29,30,11,11,29,8,629,0.6875,0.7857142857142857,15,13,7752,603,4.637194984227353,0.07778637770897832,501,29,31,4.634881561435798,0.06462848297213622,29,121626418558163995070614093205148819456,0.9611322609692574
16,16,0.7,12,2400488977413833731,10433726534023318546,11,9,31,31,11,9,31,8,397,0.6875,0.5625,15,15,4636,564,4.418436624920922,0.12165660051768766,294,27,31,4.384551442393795,0.06341673856773081,25,21612718229293768002476071906183225344,0.8629193856677719
16,16,0.7,13,17236478367585202954,16143786196305382468,14,11,31,29,14,11,31,10,1012,0.875,0.6875,15,15,9052,686,4.720168412486269,0.07578435704816615,591,31,31,4.713590405003269,0.06528943879805568,31,294081855215233857918569213380472963616,1.0568522918935968
16,16,0.7,14,3747197015605257105,14988102705200058645,13,8,29,31,13,8,29,6,466,0.8125,0.5,15,15,4050,272,4.606823819656926,0.0671604938271605,253,28,31,4.5733481008515975,0.062469135802469135,26,46526400319467234515842556377514971648,0.8284117785735052
16,16,0.7,15,9278662157707256003,17293911681353151328,12,9,29,31,12,9,29,7,520,0.75,0.6,15,14,4814,415,4.582448880851088,0.08620689655172414,306,29,31,4.574726011697375,0.0635646032405484,28,149811015965458356745427126294399897856,0.9336092596905587
16,16,0.7,16,1648533000925675520,13026430313759392781,9,14,27,26,9,14,27,9,746,0.75,0.875,11,15,8080,596,4.502537712354755,0.07376237623762376,527,27,31,4.503495858749075,0.06522277227722773,27,28964888102598060557565023818656776192,1.3488038257767152
16,16,0.7,17,14999658612444983808,15856184690680529040,12,10,28,25,12,10,28,8,718,0.8571428571428571,0.6666666666666666,13,14,9765,747,4.4395412183902225,0.07649769585253456,636,28,31,4.42737766583411,0.0651305683563748,28,246178781965266930461477419430350749696,1.035071970212825
16,16,0.7,18,17925435453745545310,15938533837940742992,14,12,30,29,14,12,30,11,1198,0.875,0.8,15,14,8855,645,4.729633199588437,0.07284020327498589,572,30,31,4.71983771528788,0.06459627329192547,30,303480547719534019793438660043577275392,1.062215845905086
16,16,0.7,19,16145134845363843079,10055341084283493022,11,14,31,31,11,14,31,9,1018,0.6875,0.875,15,15,15478,1032,4.670374721697369,0.06667528104406253,1014,31,31,4.666063190046864,0.06551234009561958,31,162931292672760527812490668219185251424,1.003612402827869
16,16,1.0,0,6684674795663881969,13569288688500518771,16,16,31,31,16,16,31,16,2736,1.0,1.0,15,15,20294,1428,4.669970061528798,0.0703656253079728,1338,30,31,4.663588693048008,0.06593081699024342,30,104049037725639028000584925046467953408,1.147098473522826
16,16,1.0,1,4258813975361746917,17651749030533930111,16,16,31,30,16,16,31,16,2736,1.0,1.0,15,15,16632,1126,4.736224076806697,0.0677008177008177,1094,31,31,4.730550248954707,0.06577681577681578,31,79126045062366632415365418407900880704,1.0525507484363006
16,16,1.0,2,1523300651357239509,6333100912195541727,16,16,31,29,16,16,31,16,2736,1.0,1.0,15,15,15048,952,4.658273150802216,0.063264221158958,990,30,30,4.649824540565136,0.06578947368421052,30,3025194867577408591890002813973917760,0.313582139558788
16,16,1.0,3,16085825585330551105,16539369064257123299,16,16,31,30,16,16,31,16,2736,1.0,1.0,15,15,13685,844,4.690076587225816,0.061673364998173184,899,30,31,4.6808303866050744,0.06569236390208258,30,280528049722724426380327897655404024064,1.054420883241735
16,16,1.0,4,12593635896949718220,9318397220345428967,16,16,31,29,16,16,31,16,2736,1.0,1.0,15,15,18300,1176,4.720408927275279,0.06426229508196721,1207,31,31,4.716545476961346,0.06595628415300546,31,117855198294705168511567313674012762192,1.0042836458625877
16,16,1.0,5,5050670891788713071,4876177593152652438,16,16,31,29,16,16,31,16,2736,1.0,1.0,15,15,16113,1066,4.608056435158504,0.06615776081424936,1063,31,31,4.599217444351337,0.06597157574629181,31,24309044544912493108059541161168128848,0.9870503451604448
16,16,1.0,6,12525772109037911540,4749221426710914420,16,16,31,30,16,16,31,16,2736,1.0,1.0,15,15,16800,1106,4.644417070897289,0.06583333333333333,1102,31,31,4.63495922540153,0.0655952380952381,31,49123400504341981402862699008899200272,0.8257745579338006
16,16,1.0,7,2861688086843845207,17756647138750263966,16,16,31,31,16,16,31,16,2736,1.0,1.0,15,15,12222,733,4.765235445398223,0.05997381770577647,799,31,31,4.760003610782262,0.06537391588937981,31,54418300747861987789884194375067486304,1.070931558064641
16,16,1.0,8,11704670797535010190,8659395228782990909,16,16,31,29,16,16,31,16,2736,1.0,1.0,15,15,13520,915,4.7477820086327185,0.06767751479289941,887,31,31,4.743781270162048,0.06560650887573964,31,93643507779523867991595659355827149232,0.9239126388248702
